0,0
2e-010,0.0125
4e-010,0.025
8e-010,0.05
1.6e-009,0.1
3.2e-009,0.2
6.4e-009,0.4
1.28e-008,0.8
2e-008,1.25
2.128e-008,1.25
2.384e-008,1.25
2.896e-008,1.25
3.92e-008,1.25
5.968e-008,1.25
1.0064e-007,1.25
1.8256e-007,1.25
3.464e-007,1.25
6.7408e-007,1.25
1.20606e-006,1.25
1.79825e-006,1.25
2.58226e-006,1.25
3.60026e-006,1.25
5.37529e-006,1.25
8.13909e-006,1.25
1.002e-005,1.25
1.0022e-005,1.125
1.0026e-005,0.875
1.0034e-005,0.375
1.004e-005,0
1.00416e-005,0
1.00448e-005,0
1.00512e-005,0
1.0064e-005,0
1.00896e-005,0
1.01408e-005,0
1.02432e-005,0
1.0448e-005,0
1.07906e-005,0
1.10774e-005,0
1.13646e-005,0
1.17277e-005,0
1.21828e-005,0
1.27611e-005,0
1.34702e-005,0
1.44177e-005,0
1.54635e-005,0
1.6405e-005,0
1.73028e-005,0
1.81968e-005,0
1.91307e-005,0
2.00595e-005,0
2.09891e-005,0
2.19079e-005,0
2.28329e-005,0
2.38206e-005,0
2.51727e-005,0
2.68896e-005,0
2.92803e-005,0
3.31377e-005,0
4.08525e-005,0
5.08525e-005,0
6.08525e-005,0
7.08525e-005,0
8.08525e-005,0
9.08525e-005,0
0.000100853,0
0.000110853,0
0.000120853,0
0.000130853,0
0.000140853,0
0.000150853,0
0.000160853,0
0.000170853,0
0.000180853,0
0.000190853,0
0.000200853,0
0.000210853,0
0.000220853,0
0.000230853,0
0.000240853,0
0.000250853,0
0.000260853,0
0.000270853,0
0.000280853,0
0.000290853,0
0.000300853,0
0.000310853,0
0.000320853,0
0.000330853,0
0.000340853,0
0.000350853,0
0.000360853,0
0.000370853,0
0.000380853,0
0.000390853,0
0.000400853,0
0.000410853,0
0.000420853,0
0.000430853,0
0.000440853,0
0.000450853,0
0.000460853,0
0.000470853,0
0.000480853,0
0.000490853,0
0.000500853,0
0.000510853,0
0.000520853,0
0.000530853,0
0.000540853,0
0.000550853,0
0.000560853,0
0.000570853,0
0.000580853,0
0.000590853,0
0.000600853,0
0.000610853,0
0.000620853,0
0.000630853,0
0.000640853,0
0.000650853,0
0.000660853,0
0.000670853,0
0.000680853,0
0.000690853,0
0.000700853,0
0.000710853,0
0.000720853,0
0.000730853,0
0.000740853,0
0.000750853,0
0.000760853,0
0.000770853,0
0.000780853,0
0.000790853,0
0.000800853,0
0.000810853,0
0.000820853,0
0.000830853,0
0.000840853,0
0.000850853,0
0.000860853,0
0.000870853,0
0.000880853,0
0.000890853,0
0.000900853,0
0.000910853,0
0.000920853,0
0.000930853,0
0.000940853,0
0.000950853,0
0.000960853,0
0.000970853,0
0.000980853,0
0.000990853,0
0.001,0
0.001,0.125
0.00100001,0.375
0.00100001,0.875
0.00100002,1.25
0.00100002,1.25
0.00100002,1.25
0.00100003,1.25
